Customer,State,Coverage,Education,Gender,Income,Location_Code,Marital_Status,Sales_Channel,Vehicle_Class,Vehicle_Size,flag
PU21485,Arizona,Premium,Bachelor,F,0,Suburban,Single,Call Center,SUV,Small,1
LK70293,Nevada,Premium,High School or Below,F,0,Suburban,Married,Web,Four-Door Car,Large,2
XH20787,California,Basic,College,M,52980,Urban,Married,Branch,Four-Door Car,Large,2
QF17193,Arizona,Basic,College,F,20484,Urban,Married,Agent,Four-Door Car,Medsize,2
BR69566,Oregon,Basic,College,M,31739,Suburban,Divorced,Call Center,Two-Door Car,Small,2
BE31382,Oregon,Basic,College,F,0,Suburban,Married,Branch,SUV,Medsize,2
PU73501,Arizona,Basic,Bachelor,M,97361,Suburban,Single,Agent,Four-Door Car,Medsize,2
WK65741,California,Basic,High School or Below,F,61809,Urban,Married,Agent,Two-Door Car,Medsize,2
TN29644,California,Extended,College,F,67018,Rural,Married,Agent,Four-Door Car,Medsize,2
WC83676,Nevada,Basic,College,M,33247,Urban,Married,Web,Four-Door Car,Medsize,3
WK24299,California,Extended,High School or Below,M,20993,Suburban,Divorced,Agent,SUV,Medsize,2
KW31376,Oregon,Basic,High School or Below,F,0,Suburban,Single,Agent,Luxury Car,Large,1
GT14584,Oregon,Basic,College,F,75272,Rural,Married,Call Center,SUV,Medsize,2
NN66592,California,Basic,Bachelor,M,73758,Urban,Married,Branch,Four-Door Car,Medsize,2
AY43037,Oregon,Basic,High School or Below,M,36670,Suburban,Single,Branch,Luxury Car,Medsize,1
TK38732,Oregon,Extended,High School or Below,M,47824,Urban,Married,Agent,SUV,Medsize,2
MX97096,Nevada,Extended,College,F,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
JD19036,Arizona,Extended,Master,F,41671,Urban,Single,Agent,SUV,Medsize,2
VA65117,Oregon,Basic,High School or Below,M,0,Suburban,Single,Branch,SUV,Medsize,2
FL55134,Nevada,Basic,High School or Below,M,20228,Suburban,Divorced,Branch,SUV,Medsize,2
RX25695,Arizona,Extended,Bachelor,M,26900,Suburban,Married,Call Center,Four-Door Car,Medsize,2
RA91280,Arizona,Extended,Doctor,M,30817,Rural,Divorced,Branch,Four-Door Car,Medsize,2
WY58284,California,Basic,Bachelor,M,97361,Suburban,Single,Agent,Four-Door Car,Medsize,2
XB27698,Oregon,Basic,Bachelor,M,97361,Suburban,Single,Agent,Four-Door Car,Medsize,2
EG36536,Arizona,Basic,Bachelor,M,24031,Suburban,Divorced,Web,Sports Car,Small,2
LK73001,California,Premium,College,M,34614,Suburban,Married,Branch,Four-Door Car,Small,2
AM79057,Oregon,Basic,Bachelor,F,69024,Urban,Married,Web,Four-Door Car,Medsize,2
EV66951,Nevada,Basic,Master,M,0,Suburban,Married,Web,Luxury Car,Medsize,1
TO37423,Oregon,Basic,College,M,41463,Suburban,Married,Web,Four-Door Car,Medsize,3
YI95574,Arizona,Extended,High School or Below,M,16049,Suburban,Married,Call Center,Four-Door Car,Large,2
QA71190,California,Premium,Bachelor,F,31506,Suburban,Married,Web,Four-Door Car,Small,2
WQ25142,California,Extended,Bachelor,M,11538,Suburban,Married,Call Center,Four-Door Car,Medsize,1
NT19879,Arizona,Basic,Bachelor,F,29177,Suburban,Married,Call Center,Four-Door Car,Large,2
HZ47488,California,Basic,Doctor,M,27907,Suburban,Divorced,Call Center,Four-Door Car,Medsize,2
CT74097,Nevada,Extended,College,M,51817,Suburban,Divorced,Branch,SUV,Small,2
WK18603,California,Basic,Doctor,M,85607,Rural,Single,Agent,Four-Door Car,Medsize,2
JP87331,Arizona,Basic,High School or Below,M,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
ZJ27465,California,Basic,College,F,31794,Suburban,Divorced,Agent,SUV,Medsize,2
FG42635,Oregon,Extended,College,M,30720,Suburban,Married,Agent,SUV,Small,2
CY49953,Oregon,Extended,College,F,0,Suburban,Single,Branch,Four-Door Car,Medsize,3
HZ39407,Washington,Basic,Master,M,26713,Rural,Divorced,Agent,Four-Door Car,Medsize,2
MU63232,Arizona,Extended,Master,M,54817,Rural,Single,Agent,SUV,Medsize,2
DE21910,Oregon,Extended,College,F,41025,Rural,Married,Agent,Four-Door Car,Large,2
FX39582,Washington,Extended,Bachelor,M,67001,Urban,Single,Web,SUV,Medsize,2
FI22970,Oregon,Basic,High School or Below,F,25550,Suburban,Married,Agent,Four-Door Car,Small,2
PI71828,Arizona,Basic,College,M,38460,Urban,Divorced,Branch,Four-Door Car,Medsize,2
GY65868,California,Extended,Bachelor,M,64541,Urban,Married,Agent,Four-Door Car,Small,2
BM31989,Arizona,Premium,College,M,24012,Rural,Married,Agent,Four-Door Car,Medsize,2
BO46265,Oregon,Extended,College,M,13432,Suburban,Married,Branch,Four-Door Car,Small,2
AX86552,California,Extended,College,M,24053,Suburban,Divorced,Web,Four-Door Car,Medsize,2
MB20764,Oregon,Premium,High School or Below,M,0,Suburban,Single,Branch,Luxury SUV,Medsize,1
PW91494,California,Basic,High School or Below,F,0,Suburban,Married,Branch,Two-Door Car,Medsize,2
TB53616,California,Basic,High School or Below,M,20228,Suburban,Divorced,Branch,SUV,Medsize,2
SC23927,California,Extended,High School or Below,M,20993,Suburban,Divorced,Agent,SUV,Medsize,2
RA47157,California,Extended,High School or Below,M,45609,Urban,Married,Agent,Two-Door Car,Medsize,1
IS55638,California,Basic,College,F,29932,Suburban,Married,Branch,Two-Door Car,Medsize,2
XX88364,California,Basic,Bachelor,M,97361,Suburban,Single,Agent,Four-Door Car,Medsize,1
FP20500,California,Extended,Bachelor,M,0,Suburban,Single,Agent,Two-Door Car,Medsize,1
AB69140,California,Basic,Master,M,36007,Suburban,Married,Branch,Four-Door Car,Small,2
UI77960,California,Extended,High School or Below,F,39834,Suburban,Married,Web,Four-Door Car,Medsize,2
AI49188,Nevada,Premium,Bachelor,F,48767,Suburban,Married,Agent,Two-Door Car,Medsize,2
ZK25313,Oregon,Basic,High School or Below,M,57749,Suburban,Single,Branch,Two-Door Car,Medsize,2
OI48267,California,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,2
MW70227,California,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,2
IT78748,Oregon,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,3
WU14435,California,Basic,Bachelor,M,18174,Suburban,Married,Agent,Four-Door Car,Small,1
IL28481,Oregon,Extended,Bachelor,M,63243,Urban,Married,Call Center,Four-Door Car,Large,2
PX90263,Oregon,Basic,High School or Below,M,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
ES39217,Oregon,Extended,Bachelor,F,44897,Suburban,Married,Web,Four-Door Car,Small,2
XK61304,California,Basic,College,F,23908,Suburban,Married,Agent,Four-Door Car,Medsize,2
EG62398,California,Basic,High School or Below,F,29066,Suburban,Married,Branch,SUV,Medsize,2
AM92343,Oregon,Extended,High School or Below,F,67616,Urban,Married,Agent,Four-Door Car,Medsize,2
MK34957,Oregon,Basic,College,F,50631,Suburban,Married,Agent,SUV,Medsize,3
ZX86243,Arizona,Extended,Doctor,M,70247,Rural,Single,Call Center,Four-Door Car,Medsize,2
XN41715,California,Extended,Master,F,71135,Urban,Married,Branch,Four-Door Car,Medsize,2
ST96866,Washington,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,3
FI20423,Arizona,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,3
DW96592,California,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,2
TC44716,California,Basic,Bachelor,M,23909,Suburban,Single,Agent,SUV,Medsize,2
DS45802,California,Basic,High School or Below,F,26893,Rural,Married,Agent,Four-Door Car,Medsize,2
PO98961,Washington,Extended,College,M,18400,Suburban,Married,Agent,Two-Door Car,Small,1
HJ79774,Oregon,Basic,College,F,31591,Urban,Married,Branch,Four-Door Car,Medsize,1
JH30384,California,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,2
WJ74851,Nevada,Basic,Bachelor,F,26811,Suburban,Married,Agent,Two-Door Car,Medsize,2
YJ69332,Oregon,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,2
OA89218,Nevada,Premium,College,F,21506,Suburban,Divorced,Agent,Sports Car,Medsize,2
NN65845,Washington,Basic,Bachelor,F,21603,Suburban,Married,Branch,Four-Door Car,Large,2
OF24813,Washington,Basic,High School or Below,F,66014,Urban,Married,Branch,SUV,Medsize,2
ZH35315,California,Basic,College,M,22976,Suburban,Married,Branch,Four-Door Car,Large,2
KN87338,Oregon,Basic,High School or Below,F,48039,Rural,Married,Branch,Four-Door Car,Medsize,2
HS28694,Washington,Basic,High School or Below,F,25317,Rural,Married,Branch,Two-Door Car,Medsize,2
UV53712,California,Basic,College,F,59649,Rural,Married,Web,Four-Door Car,Medsize,2
KQ43374,Oregon,Basic,College,F,32114,Urban,Married,Agent,SUV,Medsize,1
JR38787,Nevada,Extended,High School or Below,M,24561,Suburban,Married,Branch,SUV,Small,2
TE82896,Oregon,Basic,High School or Below,F,0,Suburban,Married,Branch,Four-Door Car,Medsize,2
NL32558,Arizona,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,2
DQ31994,Nevada,Extended,College,F,0,Suburban,Single,Agent,Four-Door Car,Medsize,1
HX17929,California,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,2
LU12532,California,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,2
PO27978,Oregon,Basic,Doctor,F,97785,Urban,Single,Call Center,Two-Door Car,Medsize,2
YF87007,Oregon,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,1
JP69867,Nevada,Premium,College,M,61725,Suburban,Divorced,Call Center,Four-Door Car,Large,2
XW60886,California,Extended,High School or Below,M,0,Suburban,Single,Branch,Four-Door Car,Small,2
JN51592,Arizona,Extended,Bachelor,F,22497,Suburban,Married,Branch,Luxury Car,Medsize,3
AM26717,California,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,2
FP23103,Oregon,Extended,Bachelor,M,0,Suburban,Married,Agent,Two-Door Car,Medsize,3
LA60344,Arizona,Basic,College,M,0,Suburban,Single,Agent,Four-Door Car,Small,2
WZ13788,Nevada,Extended,High School or Below,F,48999,Suburban,Married,Web,Four-Door Car,Medsize,1
IO25161,Arizona,Basic,College,F,0,Urban,Married,Agent,Four-Door Car,Medsize,2
SJ16410,Arizona,Extended,Bachelor,M,41458,Rural,Single,Agent,Four-Door Car,Medsize,2
NB30963,California,Extended,High School or Below,M,41859,Rural,Married,Agent,Two-Door Car,Large,2
XP96549,Oregon,Basic,High School or Below,F,20868,Suburban,Married,Branch,SUV,Large,2
QK88438,Arizona,Basic,College,F,55289,Rural,Single,Agent,Four-Door Car,Medsize,2
HD99234,Oregon,Extended,College,F,0,Suburban,Single,Agent,Four-Door Car,Medsize,2
HW56522,Arizona,Extended,Bachelor,M,35322,Rural,Married,Agent,Luxury Car,Small,2
PP39078,California,Basic,College,F,31504,Suburban,Married,Branch,Four-Door Car,Small,3
WI75766,Arizona,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,2
IR62720,Nevada,Extended,Bachelor,M,25259,Suburban,Married,Agent,Four-Door Car,Medsize,2
IB59831,Oregon,Extended,College,M,39794,Suburban,Single,Agent,SUV,Small,1
WA24038,Oregon,Basic,Bachelor,M,76357,Rural,Married,Call Center,SUV,Medsize,2
MF15503,Nevada,Premium,Bachelor,M,0,Suburban,Single,Branch,Two-Door Car,Medsize,3
VY96711,California,Premium,Master,F,99772,Rural,Married,Branch,SUV,Medsize,1
CV35709,Oregon,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,1
VH66357,California,Basic,College,M,39646,Urban,Married,Agent,Four-Door Car,Small,2
XG35514,California,Basic,High School or Below,M,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
MZ43298,California,Extended,Bachelor,F,90167,Urban,Single,Web,SUV,Medsize,1
FY31714,Oregon,Extended,Bachelor,M,78374,Urban,Single,Call Center,Four-Door Car,Large,2
LR97507,Arizona,Basic,High School or Below,M,0,Suburban,Single,Agent,Four-Door Car,Large,1
UJ71101,California,Extended,High School or Below,M,0,Suburban,Single,Web,Sports Car,Medsize,2
DB16336,Nevada,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,1
JB20891,Arizona,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,2
FG23952,Oregon,Extended,College,M,0,Suburban,Single,Agent,SUV,Medsize,2
QF74806,California,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,2
AP34711,Arizona,Extended,Master,F,32821,Rural,Married,Branch,SUV,Large,2
QF66202,Nevada,Basic,College,M,31993,Rural,Divorced,Branch,Four-Door Car,Medsize,2
JW24212,Oregon,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,2
RE52529,California,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,1
EQ68292,Arizona,Basic,Bachelor,M,74606,Rural,Divorced,Agent,Two-Door Car,Small,1
KU92052,California,Basic,High School or Below,F,0,Suburban,Single,Agent,Four-Door Car,Medsize,2
BQ99053,Oregon,Premium,College,M,0,Suburban,Married,Web,Four-Door Car,Medsize,2
NT76210,Nevada,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,2
GY99465,Oregon,Basic,College,F,0,Suburban,Single,Branch,Four-Door Car,Medsize,1
YA52900,Oregon,Extended,College,M,0,Suburban,Married,Agent,SUV,Small,1
XP35430,Oregon,Extended,College,F,88663,Suburban,Married,Agent,Four-Door Car,Medsize,3
MY80820,California,Basic,Bachelor,M,42012,Rural,Married,Agent,Four-Door Car,Medsize,1
YF30946,California,Basic,College,M,63032,Suburban,Married,Agent,Four-Door Car,Medsize,2
UG48681,Nevada,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,2
VK98184,Arizona,Extended,College,F,77031,Suburban,Married,Call Center,SUV,Medsize,2
LQ31287,Oregon,Basic,College,F,0,Rural,Divorced,Agent,Two-Door Car,Medsize,2
ZU25563,California,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,2
VU47281,Oregon,Premium,Bachelor,F,0,Suburban,Single,Agent,Sports Car,Medsize,2
TN36916,California,Basic,Bachelor,F,93621,Rural,Married,Branch,SUV,Large,2
CQ81839,Oregon,Extended,College,F,21897,Suburban,Single,Web,SUV,Medsize,2
UC10048,Oregon,Extended,College,F,0,Suburban,Married,Web,Four-Door Car,Medsize,1
WF98532,California,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,2
VN27419,Oregon,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,2
VM66678,Oregon,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,2
AG47947,Washington,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,2
NC98544,Nevada,Extended,High School or Below,M,26292,Suburban,Married,Agent,Two-Door Car,Medsize,2
BC53546,Oregon,Basic,Bachelor,M,35396,Suburban,Divorced,Call Center,Two-Door Car,Medsize,2
AN32867,California,Extended,Bachelor,M,81285,Suburban,Single,Branch,Four-Door Car,Medsize,2
QO70290,California,Extended,Bachelor,M,52408,Rural,Married,Agent,Sports Car,Medsize,2
OU24549,Nevada,Basic,Bachelor,M,37573,Suburban,Married,Call Center,SUV,Medsize,1
WA16954,Arizona,Basic,Master,M,20252,Urban,Married,Call Center,Four-Door Car,Medsize,2
FI90697,Oregon,Extended,Bachelor,M,76549,Urban,Married,Agent,SUV,Medsize,2
FY84962,California,Extended,High School or Below,M,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
XI16714,Arizona,Basic,High School or Below,F,0,Suburban,Single,Web,Four-Door Car,Medsize,1
AR40217,Oregon,Basic,High School or Below,F,42754,Urban,Divorced,Agent,Two-Door Car,Medsize,2
IQ24777,Nevada,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,2
TV75816,Oregon,Basic,High School or Below,M,70911,Suburban,Single,Agent,Two-Door Car,Medsize,1
RP33869,Washington,Basic,Bachelor,F,49467,Suburban,Divorced,Call Center,Two-Door Car,Small,2
NE58217,Oregon,Premium,Bachelor,F,83560,Rural,Married,Agent,Four-Door Car,Large,1
UI57491,California,Basic,Bachelor,M,0,Suburban,Married,Agent,Two-Door Car,Small,2
BK76107,Oregon,Premium,High School or Below,F,81872,Rural,Married,Web,Four-Door Car,Medsize,2
GU92938,Nevada,Basic,Bachelor,F,25612,Suburban,Married,Call Center,Two-Door Car,Small,2
EX80215,California,Extended,College,F,0,Rural,Married,Web,Four-Door Car,Large,2
OH80943,California,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,3
KD63933,California,Basic,College,M,24030,Suburban,Single,Agent,Luxury SUV,Medsize,2
NT82538,Oregon,Basic,Bachelor,F,0,Suburban,Single,Branch,Two-Door Car,Medsize,2
GS50147,Oregon,Basic,High School or Below,M,0,Suburban,Single,Agent,Two-Door Car,Small,2
WF75492,Oregon,Basic,High School or Below,M,48521,Rural,Married,Branch,Sports Car,Medsize,2
YO14199,Oregon,Basic,High School or Below,M,30825,Suburban,Single,Web,Four-Door Car,Small,2
OY96856,Oregon,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,2
XH72278,Arizona,Extended,High School or Below,M,0,Suburban,Married,Web,Two-Door Car,Medsize,2
OU40102,Oregon,Extended,High School or Below,F,22081,Suburban,Married,Agent,Two-Door Car,Small,3
LW64678,California,Premium,Master,F,25167,Urban,Married,Agent,SUV,Small,2
MG66142,Oregon,Extended,Bachelor,F,0,Suburban,Married,Agent,Four-Door Car,Small,2
JG16015,Washington,Extended,College,F,61987,Suburban,Married,Branch,SUV,Medsize,2
RO16377,Oregon,Basic,High School or Below,M,59821,Suburban,Married,Branch,Luxury SUV,Medsize,2
UO59377,Arizona,Extended,High School or Below,F,11828,Suburban,Divorced,Agent,Four-Door Car,Large,2
OD89873,Arizona,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,1
ZT87452,Oregon,Extended,Bachelor,F,59592,Rural,Divorced,Web,Four-Door Car,Small,2
QY83498,Oregon,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,2
CQ80529,Oregon,Basic,College,F,57283,Urban,Single,Web,SUV,Medsize,2
UI24036,Washington,Extended,Bachelor,F,42570,Urban,Married,Agent,SUV,Large,2
TB88830,California,Basic,Master,F,64220,Rural,Married,Branch,SUV,Medsize,2
XD72019,Oregon,Extended,Bachelor,F,0,Suburban,Single,Web,Four-Door Car,Large,2
ZG18090,California,Extended,Master,M,24124,Suburban,Married,Agent,Four-Door Car,Medsize,1
YW47108,California,Extended,College,M,45743,Suburban,Married,Agent,Four-Door Car,Medsize,2
HM94328,Arizona,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,1
DK20428,Oregon,Basic,Bachelor,M,26094,Rural,Married,Branch,Two-Door Car,Medsize,2
EM78211,Oregon,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,3
RJ57593,Arizona,Basic,Bachelor,M,71391,Urban,Married,Agent,Four-Door Car,Medsize,2
TC29250,California,Basic,Bachelor,M,0,Suburban,Single,Branch,Sports Car,Medsize,2
WP51328,Oregon,Basic,Doctor,M,20698,Urban,Single,Branch,Two-Door Car,Medsize,2
BQ28323,Oregon,Basic,High School or Below,F,63833,Urban,Married,Agent,Four-Door Car,Large,2
TG67664,California,Extended,College,F,0,Suburban,Divorced,Agent,Four-Door Car,Medsize,2
OG31942,California,Basic,College,M,63936,Urban,Single,Agent,Luxury Car,Medsize,2
YY63521,Arizona,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,2
JI37927,Oregon,Basic,College,F,0,Rural,Married,Agent,SUV,Medsize,1
FC48492,California,Extended,Bachelor,M,0,Suburban,Single,Branch,Four-Door Car,Medsize,2
EM77767,Oregon,Basic,College,F,72462,Urban,Married,Call Center,Two-Door Car,Medsize,2
TQ82322,California,Basic,Bachelor,F,80927,Urban,Single,Branch,Two-Door Car,Medsize,2
EQ90867,Oregon,Basic,College,M,57125,Suburban,Divorced,Agent,Four-Door Car,Small,1
YV85096,Oregon,Basic,Bachelor,F,98110,Urban,Married,Branch,Four-Door Car,Medsize,1
AI14767,California,Basic,High School or Below,F,37455,Suburban,Married,Call Center,SUV,Small,2
IS63817,California,Extended,College,M,20396,Suburban,Married,Branch,Four-Door Car,Medsize,1
QR26617,California,Basic,Bachelor,M,21498,Suburban,Married,Agent,Four-Door Car,Medsize,1
YS74016,California,Basic,Bachelor,M,0,Suburban,Married,Agent,SUV,Large,2
EF41225,California,Extended,College,F,40711,Suburban,Married,Web,SUV,Medsize,2
KS36311,California,Basic,College,F,39141,Suburban,Married,Branch,Four-Door Car,Small,2
MT39460,California,Basic,Master,M,76441,Urban,Single,Branch,Four-Door Car,Medsize,2
US34108,California,Basic,Bachelor,F,27725,Suburban,Married,Branch,Four-Door Car,Medsize,2
WZ96432,California,Basic,Master,F,32370,Suburban,Married,Branch,SUV,Medsize,1
